radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,214,1,271,71737347,0,-3.671598,40.434664,2029,6,1,1492540200,1494587233,0
LTE,214,7,28615,71985438,0,-3.714596,40.42297,1000,1,1,1492540200,1492540200,0
UMTS,214,1,12878,8340367,0,-3.703019,40.416821,1000,1,1,1492540200,1492540200,0
LTE,214,3,1510,1630220,0,-3.723676,40.394035,1000,3,1,1492540200,1506532333,0
LTE,214,1,261,71890947,0,-3.688849,40.421746,1381,4,1,1493650299,1493727869,0
UMTS,214,1,12878,8259164,0,-3.670048,40.387405,1000,1,1,1493626247,1493626247,0
GSM,214,3,1110,3526,-1,-3.737638,40.38839,1000,1,1,1493677722,1493677722,0
LTE,214,1,28660,71885335,0,-3.690843,40.4037,4320,3,1,1493677526,1493917467,0
UMTS,214,7,2860,244377269,0,-3.718979,40.414022,4243,36,1,1493637766,1494100515,0
LTE,214,1,274,73858823,0,-3.727478,40.383301,1000,7,1,1493787493,1494662358,0
LTE,214,1,271,71737346,0,-3.700875,40.445145,2812,7,1,1493800045,1505492112,0
GSM,214,1,16206,19353,-1,-3.750379,40.384415,2159,8,1,1493737190,1494718832,0
UMTS,214,1,2836,1714,0,-3.6834,40.398716,1000,1,1,1493736895,1493736895,0
LTE,214,1,2817,65,0,-3.659908,40.45245,1000,1,1,1493803330,1493803330,0
LTE,214,1,2836,1191,0,-3.703733,40.417435,1000,1,1,1493733610,1493733610,0
LTE,214,1,2835,72,0,-3.691643,40.407997,1000,1,1,1493726554,1493726554,0
LTE,214,1,268,72067073,0,-3.680509,40.437364,2755,6,1,1493820314,1505135454,0
UMTS,214,1,12726,8262597,0,-3.652826,40.425012,1000,5,1,1493847142,1494277758,0
UMTS,214,3,1150,7096638,0,-3.674089,40.414398,1000,1,1,1493828022,1493828022,0
LTE,214,3,259,72806663,0,-3.657928,40.433674,1000,1,1,1493790985,1493790985,0
LTE,214,7,28602,71757855,0,-3.728654,40.387187,1000,4,1,1493759151,1506014954,0
UMTS,214,7,2866,250901170,0,-3.69621,40.427731,1000,1,1,1493791535,1493791535,0
UMTS,214,7,2866,250937061,0,-3.713532,40.423903,1949,7,1,1493791853,1493819094,0
LTE,214,3,28020,71778407,0,-3.72324,40.3908,1000,1,1,1493795561,1493795561,0
UMTS,214,3,1150,6846090,0,-3.67718,40.400463,1000,1,1,1493825011,1493825011,0
UMTS,214,1,12631,8314612,0,-3.654298,40.391577,1000,3,1,1493825531,1505295605,0
LTE,214,1,259,71942146,0,-3.676847,40.428478,1000,4,1,1493728218,1506077084,0
UMTS,214,3,1114,6766467,0,-3.684034,40.404102,1000,1,1,1493788464,1493788464,0
LTE,214,1,28660,71845406,0,-3.690098,40.451813,1000,1,1,1493838667,1493838667,0
UMTS,214,1,13181,8323942,0,-3.715799,40.403711,1678,4,1,1493850427,1493851101,0
UMTS,214,3,1134,10708491,0,-3.701268,40.455934,5844,4,1,1493787155,1505842730,0
UMTS,214,7,2866,250935149,0,-3.704772,40.427216,1104,6,1,1493877790,1494603859,0
UMTS,214,3,1150,7109685,0,-3.677413,40.428877,5159,15,1,1493830525,1505754421,0
UMTS,214,1,12726,71989761,0,-3.677695,40.448509,1000,1,1,1493843800,1493843800,0
LTE,214,1,259,72372487,0,-3.675571,40.443279,1000,1,1,1493813859,1493813859,0
UMTS,214,1,16206,8717893,0,-3.732638,40.388748,1000,8,1,1493800114,1506492418,0
LTE,214,1,2828,103,0,-3.659639,40.451678,1000,14,1,1493820062,1493828483,0
LTE,214,1,2801,193,0,-3.660581,40.454773,1000,1,1,1493813499,1493813499,0
LTE,214,1,2817,201,0,-3.672703,40.445091,1000,1,1,1493806822,1493806822,0
LTE,214,1,2817,202,0,-3.674327,40.444286,1000,1,1,1493805898,1493805898,0
LTE,214,1,270,71916546,0,-3.700182,40.40718,2463,4,1,1493811554,1506203295,0
UMTS,214,1,12967,8344899,0,-3.709679,40.423286,1000,1,1,1493818402,1493818402,0
UMTS,214,7,2862,218120570,0,-3.689927,40.486427,1000,4,1,1493847397,1505984789,0
UMTS,214,7,2866,250910819,0,-3.679631,40.444621,1154,2,1,1493843349,1505985544,0
LTE,214,1,267,72018946,0,-3.706142,40.430076,1000,3,1,1493877865,1506069557,0
LTE,214,7,28613,71750411,0,-3.693245,40.392807,1783,9,1,1493884153,1505319851,0
LTE,214,1,28660,71732491,0,-3.69097,40.451225,1000,1,1,1493833081,1493833081,0
LTE,214,1,267,72044564,0,-3.696444,40.428387,1000,1,1,1493832747,1493832747,0
LTE,214,3,1250,1632011,0,-3.652738,40.433974,3686,4,1,1493882714,1506599397,0
LTE,214,1,2817,1324,0,-3.671475,40.445329,1000,3,1,1493807141,1493808710,0
LTE,214,1,2801,4273,0,-3.653967,40.451261,1000,3,1,1493828485,1493828994,0
LTE,214,1,2801,375,0,-3.658363,40.449757,1000,3,1,1493822282,1493823885,0
LTE,214,1,2801,92,0,-3.660621,40.453541,1000,1,1,1493810142,1493810142,0
UMTS,214,1,13781,20033,0,-3.715015,40.391307,1000,4,1,1493905828,1493907038,0
UMTS,214,1,13971,8458833,0,-3.708014,40.479523,1000,1,1,1494092893,1494092893,0
UMTS,214,3,1114,6770274,0,-3.702804,40.417037,1000,3,1,1494096583,1494096583,0
UMTS,214,7,2861,146034721,0,-3.672544,40.404709,1000,4,1,1494092717,1494092717,0
UMTS,214,7,2861,146018831,0,-3.672861,40.404658,1000,2,1,1494089186,1494698701,0
UMTS,214,7,2866,250918597,0,-3.67928,40.418888,1000,1,1,1494080411,1494080411,0
UMTS,214,1,16206,8727344,0,-3.729761,40.388569,1189,9,1,1494058920,1506533690,0
UMTS,214,3,1150,6848761,0,-3.695131,40.395161,1000,1,1,1494243847,1494243847,0
UMTS,214,7,21601,11142513,0,-3.736884,40.431873,1000,1,1,1494187437,1494187437,0
UMTS,214,4,21603,11210570,0,-3.751897,40.409927,1000,1,1,1494162396,1494162396,0
UMTS,214,7,21601,11142291,0,-3.657056,40.471531,1000,1,1,1494188327,1494188327,0
LTE,214,3,1410,1626378,0,-3.718891,40.433138,1000,6,1,1493897883,1505630514,0
UMTS,214,7,2836,146018829,0,-3.670841,40.408539,1000,1,1,1494240784,1494240784,0
UMTS,214,3,1110,241420,0,-3.695676,40.404716,1000,1,1,1494234329,1494234329,0
GSM,214,1,13181,10545,-1,-3.719056,40.427418,1000,2,1,1494245203,1505320810,0
GSM,214,3,1134,3203,-1,-3.688692,40.441215,2837,4,1,1494327212,1494327887,0
GSM,214,3,1150,3734,-1,-3.665263,40.41453,1116,3,1,1494328131,1505753580,0
UMTS,214,1,13181,8323943,0,-3.718799,40.421326,1000,1,1,1494239521,1494239521,0
UMTS,214,4,21601,11142434,0,-3.68447,40.485832,1000,6,1,1494239156,1494261820,0
UMTS,214,7,2862,218133989,0,-3.683995,40.486008,1000,1,1,1494314532,1494314532,0
UMTS,214,4,21601,11142291,0,-3.657215,40.471603,1000,2,1,1494272651,1494272651,0
UMTS,214,4,21603,11141223,0,-3.659393,40.461086,1000,1,1,1494351670,1494351670,0
UMTS,214,4,21603,11141253,0,-3.658403,40.460522,1000,1,1,1494348277,1494348277,0
UMTS,214,4,21601,11143226,0,-3.657215,40.471603,1000,1,1,1494270966,1494270966,0
UMTS,214,4,21603,11142435,0,-3.681221,40.485222,1000,2,1,1494236256,1494236256,0
UMTS,214,4,21601,11142123,0,-3.657215,40.471603,1000,1,1,1494273110,1494273110,0
UMTS,214,4,21603,11145445,0,-3.655789,40.473557,1000,1,1,1494235469,1494235469,0
UMTS,214,4,21601,11147693,0,-3.657215,40.471603,1000,1,1,1494272383,1494272383,0
GSM,214,21,1410,41237,-1,-3.720821,40.418835,1000,1,1,1494319923,1494319923,0
LTE,214,1,12878,8340363,0,-3.703721,40.416836,1000,1,1,1494309779,1494309779,0
LTE,214,1,28660,71886612,0,-3.681934,40.432678,1000,1,1,1494349433,1494349433,0
LTE,214,1,270,72146945,0,-3.684992,40.403521,3950,6,1,1494350315,1505800081,0
UMTS,214,3,1110,7497256,0,-3.676704,40.39539,1000,1,1,1494005871,1494005871,0
LTE,214,7,28620,71683349,0,-3.687783,40.463181,1000,1,1,1494264720,1494264720,0
UMTS,214,3,1134,10714102,0,-3.700284,40.467734,1000,3,1,1494564372,1494565965,0
UMTS,214,7,2866,250910910,0,-3.682014,40.472965,1000,1,1,1494493756,1494493756,0
UMTS,214,7,2861,146034852,0,-3.68671,40.382114,1000,1,1,1494524158,1494524158,0
UMTS,214,3,1110,7356295,0,-3.684312,40.425129,1000,1,1,1494487277,1494487277,0
UMTS,214,1,13781,8355573,0,-3.692066,40.402468,1000,3,1,1494566076,1506322959,0
UMTS,214,7,2866,250918591,0,-3.681788,40.451604,2559,4,1,1494591923,1494592815,0
GSM,214,3,1134,3724,-1,-3.692046,40.462791,1710,4,1,1494610795,1506495732,0
UMTS,214,7,2862,218142777,0,-3.708615,40.47999,1000,10,1,1494648793,1506441537,0
UMTS,214,7,2862,218116467,0,-3.707935,40.483337,1000,1,1,1494685110,1494685110,0
GSM,214,3,1134,771,-1,-3.685937,40.466604,1000,3,1,1494686350,1494687589,0
UMTS,214,3,1142,10782749,0,-3.660858,40.41124,1000,1,1,1494608041,1494608041,0
UMTS,214,7,2862,218118837,0,-3.718244,40.478241,1000,1,1,1494634055,1494634055,0
UMTS,214,7,2862,218117831,0,-3.71642,40.481319,1000,1,1,1494629075,1494629075,0
LTE,214,7,28660,73976085,0,-3.682436,40.458121,1000,3,1,1494638640,1494647564,0
LTE,214,4,28613,71787018,0,-3.706411,40.403969,1000,2,1,1494592234,1494592234,0
LTE,214,7,28002,71796583,0,-3.6983,40.432323,1000,1,1,1494599831,1494599831,0
UMTS,214,1,19962,8345026,0,-3.725925,40.400871,1000,1,1,1494625644,1494625644,0
LTE,214,1,270,73856263,0,-3.668068,40.386593,1000,1,1,1494678293,1494678293,0
UMTS,214,7,2861,126373339,0,-3.735777,40.397836,1000,3,1,1494600655,1494600655,0
UMTS,214,7,2860,244330060,0,-3.736803,40.39706,1000,1,1,1494600805,1494600805,0
UMTS,214,3,1150,7502063,0,-3.657135,40.3937,1000,1,1,1494721227,1494721227,0
UMTS,214,1,12726,8395551,0,-3.677061,40.447895,1000,1,1,1494688072,1494688072,0
LTE,214,3,1350,59915,0,-3.664265,40.399204,1000,1,1,1494689938,1494689938,0
UMTS,214,1,16206,8740555,0,-3.752357,40.400681,1000,1,1,1494698565,1494698565,0
LTE,214,1,4111,107190281,0,-3.712424,40.416649,1000,1,1,1494702769,1494702769,0
UMTS,214,1,55102,107164679,0,-3.712424,40.416649,1000,1,1,1494702715,1494702715,0
UMTS,214,1,13781,8369095,0,-3.697318,40.415881,2721,3,1,1494701053,1505971847,0
UMTS,214,3,1150,7487198,0,-3.653492,40.386578,1000,1,1,1494720294,1494720294,0
UMTS,214,3,1134,10708773,0,-3.690457,40.426712,6093,4,1,1494692463,1506490063,0
UMTS,214,3,1114,0,0,-3.703059,40.416859,1000,1,1,1494692631,1494692631,0
LTE,214,1,28020,71777639,0,-3.702385,40.386856,1000,1,1,1494815075,1494815075,0
LTE,214,3,1134,1623052,0,-3.668964,40.460328,3185,6,1,1494794644,1506064461,0
UMTS,214,3,1114,6766466,0,-3.694788,40.421921,2603,4,1,1494714831,1506613724,0
LTE,214,3,1310,116748,0,-3.696636,40.403923,1000,1,1,1494760062,1494760062,0
UMTS,214,3,1110,6847830,0,-3.715124,40.391451,1000,2,1,1494755836,1506455855,0
UMTS,214,3,1110,6832089,0,-3.716594,40.391785,1000,1,1,1494759126,1494759126,0
UMTS,214,1,260,71839764,0,-3.677893,40.418335,1000,1,1,1494805107,1494805107,0
UMTS,214,1,13555,8389929,0,-3.658284,40.440144,1000,1,1,1494790748,1494790748,0
LTE,214,1,270,71937800,0,-3.65464,40.392708,1000,1,1,1494762673,1494762673,0
LTE,214,7,28660,71972884,0,-3.689515,40.450657,1098,4,1,1505322204,1505995503,0
UMTS,214,7,2866,250910821,0,-3.691167,40.410715,3936,6,1,1505321986,1505322111,0
LTE,214,1,269,72273672,0,-3.692389,40.465411,1000,2,1,1505256478,1505256660,0
UMTS,214,7,2866,250901181,0,-3.681815,40.386677,1000,1,1,1505281536,1505281536,0
GSM,214,7,2829,3802,-1,-3.687205,40.445984,1000,1,1,1505322161,1505322161,0
UMTS,214,7,2866,250934927,0,-3.690058,40.452248,1000,1,1,1505322771,1505322771,0
LTE,214,1,271,71737345,0,-3.678646,40.458969,1000,1,1,1505250142,1505250142,0
LTE,214,1,270,71991810,0,-3.693598,40.405114,1000,4,1,1505301502,1506112408,0
LTE,214,1,269,73040391,0,-3.68562,40.445396,1000,1,1,1505262343,1505262343,0
LTE,214,7,28623,72030730,0,-3.700769,40.452842,1000,13,1,1505282315,1505403010,0
LTE,214,7,28611,71932959,0,-3.687711,40.398557,5269,7,1,1503341625,1506543311,0
LTE,214,7,28613,71750410,0,-3.698721,40.395956,1705,45,1,1505326004,1506027352,0
UMTS,214,7,2866,250884856,0,-3.703942,40.420143,1000,1,1,1505303932,1505303932,0
UMTS,214,7,2861,126413131,0,-3.713617,40.401031,1000,1,1,1505325063,1505325063,0
LTE,214,7,28611,71932949,0,-3.690611,40.39909,5372,7,1,1503341673,1505677576,0
LTE,214,7,28610,71941151,0,-3.698166,40.415943,1000,7,1,1505279580,1505312875,0
LTE,214,1,270,71789066,0,-3.682308,40.40033,1711,15,1,1505199285,1506443605,0
UMTS,214,1,12878,8446375,0,-3.69196,40.407669,1000,2,1,1505235259,1505322319,0
LTE,214,1,267,71809801,0,-3.68562,40.443489,1000,1,1,1505262818,1505262818,0
UMTS,214,1,13181,8454453,0,-3.712598,40.426348,1071,2,1,1505320775,1505320775,0
GSM,214,7,2818,2442,-1,-3.678963,40.458004,1000,1,1,1505323116,1505323116,0
LTE,214,7,28660,71982602,0,-3.687786,40.412039,1062,3,1,1505323445,1505323540,0
LTE,214,1,270,71991811,0,-3.695924,40.405316,1000,2,1,1505301345,1506520283,0
UMTS,214,7,2866,250918609,0,-3.680726,40.404822,1000,2,1,1503342278,1503342552,0
UMTS,214,1,65534,72525058,0,-3.69856,40.417023,1000,1,1,1505286334,1505286334,0
UMTS,214,1,65534,74035458,0,-3.699268,40.417332,1000,2,1,1505227405,1505227405,0
UMTS,214,7,2862,250873191,0,-3.691656,40.436676,1000,2,1,1505306637,1519907324,0
UMTS,214,7,2860,244355641,0,-3.682766,40.403828,1000,1,1,1505324059,1505324059,0
LTE,214,7,28611,71789067,0,-3.693516,40.413754,1000,1,1,1505301825,1505301825,0
LTE,214,7,28660,71982612,0,-3.690357,40.419426,1000,1,1,1505323344,1505323344,0
LTE,214,3,1334,356364,0,-3.691295,40.459075,1000,13,1,1505301114,1505907209,0
UMTS,214,7,2862,218162521,0,-3.726919,40.451954,1000,4,1,1505292074,1505292585,0
LTE,214,3,1434,141836,0,-3.735838,40.451454,2207,5,1,1505368770,1505501342,0
LTE,214,3,1334,2916354,0,-3.691197,40.459187,1000,15,1,1505299737,1505925170,0
LTE,214,3,1334,2916353,0,-3.691832,40.460991,1000,3,1,1505299801,1505299865,0
UMTS,214,7,2862,250918833,0,-3.699649,40.432126,1000,62,1,1505371414,1505717766,0
LTE,214,3,1134,1637900,0,-3.688044,40.453131,1000,9,1,1505335153,1506072538,0
UMTS,214,7,2861,126413680,0,-3.69536,40.381927,4480,4,1,1505310017,1506527539,0
LTE,214,3,1250,1629451,0,-3.669741,40.422051,1249,6,1,1505336934,1506496496,0
UMTS,214,7,2862,218135017,0,-3.725098,40.452225,1000,3,1,1505288221,1505719175,0
LTE,214,3,1334,356363,0,-3.688852,40.459852,1000,9,1,1505304191,1505907848,0
UMTS,214,7,2862,218136200,0,-3.742027,40.482048,2038,3,1,1505285305,1505285795,0
LTE,214,4,28622,73779732,0,-3.732243,40.473461,1000,1,1,1505189589,1505189589,0
LTE,214,4,28622,74012171,0,-3.71638,40.478737,1000,1,1,1505189490,1505189490,0
LTE,214,1,65534,72936712,0,-3.704813,40.417606,1000,7,1,1505296892,1505298631,0
LTE,214,1,65534,72576258,0,-3.717282,40.413292,1000,1,1,1505300034,1505300034,0
LTE,214,1,65534,74141186,0,-3.714234,40.413256,1000,2,1,1505299799,1505300105,0
LTE,214,1,65534,71938566,0,-3.71923,40.411822,1000,4,1,1505299969,1505301234,0
LTE,214,1,65534,72936706,0,-3.704813,40.417606,1000,2,1,1505296764,1505296884,0
LTE,214,1,65534,72936713,0,-3.704887,40.417643,1000,4,1,1505298261,1505298816,0
LTE,214,3,1350,88854,0,-3.678675,40.401241,1000,1,1,1505305965,1505305965,0
LTE,214,1,65534,71938569,0,-3.72209,40.412434,1000,1,1,1505300402,1505300402,0
LTE,214,1,65534,72710402,0,-3.705324,40.416214,1000,2,1,1505299274,1505299320,0
LTE,214,1,65534,71938565,0,-3.722525,40.407014,1000,60,1,1505355733,1505374453,0
LTE,214,1,65534,71938563,0,-3.719753,40.411749,1000,4,1,1505301378,1505301378,0
LTE,214,1,65534,72936708,0,-3.704099,40.417271,1000,1,1,1505299126,1505299126,0
LTE,214,1,65534,71938562,0,-3.722152,40.408369,1000,5,1,1505375109,1505375113,0
LTE,214,3,1150,1627146,0,-3.680595,40.443473,2640,16,1,1505301139,1506530731,0
UMTS,214,7,2862,218135016,0,-3.727738,40.452251,1000,2,1,1505288311,1505288311,0
LTE,214,3,1134,1636107,0,-3.687121,40.452728,1000,1,1,1505335222,1505335222,0
UMTS,214,7,2862,250882226,0,-3.700005,40.431997,1000,33,1,1505333979,1505683816,0
UMTS,214,7,2862,250918834,0,-3.700215,40.432027,1000,29,1,1505287357,1505684753,0
UMTS,214,7,2862,250882225,0,-3.700958,40.432484,1000,1,1,1505287410,1505287410,0
LTE,214,3,1334,2916352,0,-3.691332,40.462861,1000,3,1,1505299722,1506007928,0
UMTS,214,7,2866,250885921,0,-3.689454,40.455673,1000,1,1,1505317880,1505317880,0
LTE,214,7,28622,74012171,0,-3.732564,40.479453,1371,2,1,1505189455,1519993040,0
UMTS,214,4,65534,71743335,0,-3.724312,40.476099,1000,2,1,1505189500,1505189506,0
UMTS,214,7,2862,218125341,0,-3.670024,40.4315,7493,5,1,1505299673,1505300675,0
UMTS,214,7,2862,218126549,0,-3.749762,40.471416,1000,1,1,1505285276,1505285276,0
UMTS,214,7,2829,250872540,0,-3.689394,40.455299,1000,1,1,1505314429,1505314429,0
UMTS,214,7,2843,224716543,0,-3.67095,40.476021,1000,1,1,1505288706,1505288706,0
LTE,214,1,65534,72936707,0,-3.704813,40.417606,1000,1,1,1505298111,1505298111,0
LTE,214,3,1350,1629706,0,-3.684986,40.394458,1469,6,1,1505310061,1506582097,0
LTE,214,1,65534,73500674,0,-3.705824,40.415924,1000,1,1,1505299408,1505299408,0
LTE,214,1,65534,73526278,0,-3.706755,40.415218,1000,1,1,1505299499,1505299499,0
LTE,214,1,267,72887303,0,-3.715171,40.44789,1000,16,1,1505144305,1505148946,0
UMTS,214,1,13181,8389087,0,-3.68819,40.434405,3879,9,1,1505453949,1505453949,0
UMTS,214,1,13181,8446360,0,-3.687335,40.439832,4476,14,1,1505453824,1505453895,0
UMTS,214,1,13555,8393756,0,-3.690692,40.451591,1000,1,1,1505393586,1505393586,0
UMTS,214,1,13555,8434201,0,-3.689107,40.454185,1000,1,1,1505393830,1505393830,0
UMTS,214,1,13181,8380423,0,-3.6834,40.397762,1000,1,1,1505453536,1505453536,0
LTE,214,1,268,73628682,0,-3.688262,40.452941,1000,6,1,1505306083,1505306083,0
UMTS,214,7,2862,218133916,0,-3.720045,40.478517,1000,4,1,1505367585,1505641669,0
LTE,214,1,268,73628684,0,-3.688219,40.452942,1000,5,1,1505305515,1505305515,0
UMTS,214,7,2862,218134047,0,-3.709105,40.479147,1000,5,1,1505367977,1505653453,0
LTE,214,7,28623,71685643,0,-3.717698,40.472847,1000,1,1,1505404522,1505404522,0
UMTS,214,1,2861,126383436,0,-3.71067,40.426792,1000,1,1,1505405025,1505405025,0
GSM,214,1,13181,29671,-1,-3.692118,40.428652,2333,2,1,1505453659,1505453659,0
GSM,214,1,13181,63542,0,-3.685545,40.462959,1000,2,1,1505224126,1505224126,0
LTE,214,1,268,73475101,0,-3.688156,40.452309,1000,1,1,1505139425,1505139425,0
LTE,214,1,268,73344515,0,-3.689615,40.454762,1000,5,1,1505195616,1512137774,0
UMTS,214,1,13555,8348405,0,-3.687205,40.452976,1000,6,1,1505118074,1505369672,0
LTE,214,1,267,71836161,0,-3.713026,40.429785,1000,3,1,1505404816,1505404857,0
LTE,214,3,1510,1641227,0,-3.735086,40.415907,1928,3,1,1505285123,1506311869,0
LTE,214,3,65534,1627146,0,-3.67663,40.439468,1000,2,1,1505454675,1505454807,0
LTE,214,3,65534,1631754,0,-3.731995,40.388519,1000,1,1,1504209653,1504209653,0
LTE,214,3,65534,95490,0,-3.671013,40.455946,1000,2,1,1505455718,1505455844,0
LTE,214,3,65534,38666,0,-3.716442,40.385254,1000,2,1,1504209844,1504209952,0
UMTS,214,3,1134,141844,0,-3.721479,40.436011,1000,4,1,1505376847,1505400122,0
LTE,214,3,1150,92171,0,-3.663242,40.431996,1000,9,1,1505403162,1506182473,0
UMTS,214,3,1150,1016074,0,-3.667633,40.431342,1000,5,1,1505407272,1505659351,0
UMTS,214,3,2862,713,0,-3.665327,40.44339,1000,1,1,1505453244,1505453244,0
LTE,214,3,28620,71738900,0,-3.686799,40.437798,1000,1,1,1505453750,1505453750,0
UMTS,214,1,12878,8345624,0,-3.692277,40.417839,1000,1,1,1505404895,1505404895,0
LTE,214,1,260,72787207,0,-3.692277,40.417839,1000,1,1,1505405112,1505405112,0
LTE,214,1,270,71991809,0,-3.69255,40.408907,1000,2,1,1505407201,1505407293,0
LTE,214,1,270,71991812,0,-3.694736,40.407063,1000,5,1,1505366604,1506112370,0
UMTS,214,1,12967,8327410,0,-3.695756,40.421116,1000,1,1,1505401212,1505401212,0
LTE,214,1,268,73628683,0,-3.688473,40.452934,1000,1,1,1505305259,1505305259,0
UMTS,214,1,13555,8389087,0,-3.68451,40.468159,1000,2,1,1505393983,1505393983,0
UMTS,214,1,13555,8348185,0,-3.686888,40.452988,1000,1,1,1505309411,1505309411,0
LTE,214,1,268,72118274,0,-3.684986,40.453045,1000,1,1,1505393153,1505393153,0
LTE,214,3,260,71940871,0,-3.708995,40.430412,1000,1,1,1505430543,1505430543,0
UMTS,214,1,13555,8425993,0,-3.689583,40.449879,1000,2,1,1505393797,1505393803,0
UMTS,214,7,2862,218134015,0,-3.720002,40.478259,1000,9,1,1505367641,1505655054,0
LTE,214,3,267,73627400,0,-3.708995,40.430412,1000,1,1,1505430541,1505430541,0
UMTS,214,3,1110,141844,0,-3.722283,40.437929,1000,2,1,1505367699,1505383882,0
GSM,214,3,1150,1897,-1,-3.66724,40.431194,1000,1,1,1505407503,1505407503,0
LTE,214,1,274,71761673,0,-3.73502,40.385372,1000,1,1,1505410209,1505410209,0
LTE,214,1,261,72141313,0,-3.694031,40.414433,1000,1,1,1505406982,1505406982,0
UMTS,214,1,13181,8476680,0,-3.693863,40.422874,1000,1,1,1505396207,1505396207,0
LTE,214,3,65534,38667,0,-3.71409,40.38472,1000,1,1,1504210189,1504210189,0
LTE,214,3,1510,1641226,0,-3.737493,40.413364,1594,5,1,1505285139,1506311888,0
UMTS,214,3,1150,20226,0,-3.665334,40.405968,1000,1,1,1505313148,1505313148,0
LTE,214,3,65534,1627148,0,-3.677641,40.450443,1000,1,1,1505455037,1505455037,0
UMTS,214,3,1134,131842,0,-3.672554,40.481159,1000,1,1,1505320365,1505320365,0
LTE,214,3,65534,1627147,0,-3.66787,40.424973,1000,1,1,1505454492,1505454492,0
LTE,214,3,65534,95233,0,-3.673961,40.457024,1000,1,1,1505455508,1505455508,0
UMTS,214,3,1134,139788,0,-3.672633,40.481037,1000,1,1,1505322483,1505322483,0
UMTS,214,7,2862,250873080,0,-3.665327,40.44339,1000,1,1,1505453279,1505453279,0
UMTS,214,3,2862,80511167,0,-3.69413,40.44162,1000,1,1,1505453993,1505453993,0
UMTS,214,7,2862,250872731,0,-3.665327,40.44339,1000,1,1,1505453253,1505453253,0
UMTS,214,1,13781,8276999,0,-3.684352,40.400276,1000,1,1,1505224725,1505224725,0
UMTS,214,1,13971,8390073,0,-3.693671,40.468555,1000,3,1,1505366425,1505366608,0
LTE,214,1,268,73475098,0,-3.688156,40.452309,1000,1,1,1505135451,1505135451,0
UMTS,214,3,13181,8475700,0,-3.720197,40.433811,1000,1,1,1505373090,1505373090,0
UMTS,214,3,1110,2092309,0,-3.720914,40.434227,1000,1,1,1505380035,1505380035,0
UMTS,214,3,1110,41730,0,-3.719954,40.432949,1000,2,1,1505366907,1505366989,0
UMTS,214,7,2862,80518091,0,-3.719437,40.466469,1000,1,1,1505477336,1505477336,0
UMTS,214,1,13971,8405907,0,-3.68879,40.457058,1000,1,1,1505513683,1505513683,0
LTE,214,7,28615,71981845,0,-3.713773,40.426762,1000,2,1,1505466059,1505466059,0
UMTS,214,7,2866,250884865,0,-3.737063,40.387859,1000,1,1,1504993683,1504993683,0
LTE,214,3,28660,71910922,0,-3.701375,40.391808,1000,1,1,1504905549,1504905549,0
LTE,214,7,28660,71885322,0,-3.676427,40.399254,1000,1,1,1504904971,1504904971,0
LTE,214,7,28622,74012190,0,-3.74866,40.471992,1000,4,1,1505481696,1520335552,0
UMTS,214,7,2866,250876791,0,-3.689474,40.455616,1000,1,1,1505495401,1505495401,0
LTE,214,4,28004,71930214,0,-3.688897,40.417301,1000,1,1,1505479200,1505479200,0
LTE,214,3,28615,71745812,0,-3.712891,40.426086,1000,1,1,1505480994,1505480994,0
UMTS,214,7,2866,250912521,0,-3.682835,40.469248,2070,7,1,1505484799,1520008112,0
UMTS,214,7,2820,146053459,0,-3.690692,40.451591,1000,1,1,1505502856,1505502856,0
LTE,214,7,28613,71750420,0,-3.685912,40.38242,2577,5,1,1505651703,1505670569,0
UMTS,214,7,2866,250912815,0,-3.69871,40.435192,1000,2,1,1505676513,1505676513,0
UMTS,214,7,2866,250912820,0,-3.724236,40.41622,4703,2,1,1505675888,1505675888,0
LTE,214,1,261,73401651,0,-3.703486,40.417321,1000,12,1,1505576508,1505579707,0
UMTS,214,1,12878,73628423,0,-3.703465,40.415524,1000,2,1,1505578036,1505578036,0
LTE,214,1,261,72787202,0,-3.704873,40.418173,1000,4,1,1505505108,1505579229,0
LTE,214,1,260,72450823,0,-3.697641,40.425561,1000,4,1,1505507130,1505507130,0
UMTS,214,3,1150,7094348,0,-3.656572,40.436795,1000,3,1,1505636795,1505997535,0
UMTS,214,1,12878,72166913,0,-3.707618,40.414604,1000,1,1,1505574562,1505574562,0
LTE,214,3,1114,1036555,0,-3.706434,40.421287,1971,20,1,1505478474,1506536700,0
LTE,214,3,1434,141835,0,-3.71982,40.435787,1000,1,1,1505501326,1505501326,0
LTE,214,3,1114,1036554,0,-3.704056,40.420147,1000,6,1,1505544152,1506536050,0
UMTS,214,1,16206,8727345,0,-3.738244,40.388434,1000,2,1,1505556509,1505556509,0
UMTS,214,1,12878,8331044,0,-3.707541,40.393732,1000,4,1,1505589417,1505591207,0
UMTS,214,1,1150,7109044,0,-3.668701,40.43111,1000,2,1,1505658378,1505658380,0
LTE,214,1,261,72095763,0,-3.701488,40.419308,1000,2,1,1505491567,1505491567,0
UMTS,214,1,13611,8476664,0,-3.697621,40.461024,1000,3,1,1505644936,1505644936,0
UMTS,214,7,2862,218130810,0,-3.708143,40.479268,1000,12,1,1505643583,1505646418,0
UMTS,214,1,19472,8388940,0,-3.671254,40.455302,1000,4,1,1505641448,1506080687,0
